,id,title,tags
2970,377264,Morgan,horror sciencefict thriller lukescott a corpor risk-manag consult must determin whether or not to termin an artifici being' life that wa made in a laboratori environment. 20thcenturyfox katemara anyataylor joy artifici intellig futur thriller robot morgan
2971,9604,Red Heat,action crime walterhil a tough russian policeman is forc to partner up with a cocki chicago polic detect when he is sent to chicago to apprehend a georgian drug lord who kill hi partner and fled the country. carolcopictur arnoldschwarzenegg jimbelushi peterboyl street gang martial art polic brutal showdown cold war soviet union drug dealer investig polic reveng drug cartel polic detect buddi cop kingpin manhunt red heat
2972,10033,Just Friends,comedi romanc rogerkumbl while visit hi hometown dure christma a man come face-to-fac with hi old high school crush whom he wa best friend with – a woman whose reject of him turn him into a feroci womanizer. benderspink ryanreynold amysmart annafari holiday success chang fall in love hometown arrog weight loss christma just friend
2973,763,Braindead,horror comedi peterjackson when a sumatran rat-monkey bite lionel cosgrove' mother she' transform into a zombi and begin kill (and transforming) the entir town while lionel race to keep thing under control. wingnutfilm timothybalm dianapeñalv elizabethmoodi poison infidel new zealand reanim zombi back from the dead monkey attempt rape cult film wellington new zealand splatter braindead
2974,239,Some Like It Hot,comedi music romanc crime billywild two musician wit a mob hit and struggl to find a way out of the citi befor they are found by the gangsters. their onli opportun is to join an all-girl band as they leav on a tour. to make their getaway they must first disguis themselv as women then keep their ident secret and deal with the problem thi bring - such as an attract bandmat and a veri determin suitor. themirischcompani tonycurti jacklemmon marilynmonro chicago illinoi florida wit musician gay interest mafia cross dress train buddi spat all girl band st. valentine' day massacr sugar valentine' day dress some like it hot
2975,149871,The Tale of The Princess Kaguya,anim drama fantasi isaotakahata found insid a shine stalk of bamboo by an old bamboo cutter and hi wife a tini girl grow rapidli into an exquisit young lady. the mysteri young princess enthral all who encount her. but ultim she must confront her fate. toho akiasakura takeochii nobukomiyamoto base on novel or book princess histor japanes woman base on fairi tale japanes folklor bamboo anim fantasi the tale of the princess kaguya
2976,1643,Last Tango in Paris,drama romanc bernardobertolucci a recent widow american begin an anonym sexual relationship with a young parisian woman. unitedartist marlonbrando mariaschneid catherinebreillat pari franc businessman love tragedi relationship extramarit affair parisian clandestin last tango in pari
2977,9381,Babylon A.D.,action adventur sciencefict thriller mathieukassovitz a veteran-turned-mercenari is hire to take a young woman with a secret from post-apocalypt eastern europ to new york city. babylon vindiesel michelleyeoh mélaniethierri submarin babi futur mercenari prosecut pregnanc protect dystopia moral conflict smuggl (contraband) vision cyberpunk sect babylon a.d.
2978,17466,Death Warrant,action crime thriller deransarafian the canadian policeman loui burk is assign in a jail to investig the murder of prison and jailors. when in jail loui use hi outstand martial art skill is abl to save hi life and make himself respect in that violent world. at least help by two anoth prison he succed in find the truth about the dread crimes. in a violent and corrupt prison decor cop loui burk must infiltr the jail to find answer to a number of insid murders. what he find is a struggl of life and death tie in to hi own past. metro jean claudevandamm robertguillaum prison martial art showdown prison undercov fight psychopath reveng murder lo angel california surveil action hero death warrant
2979,70435,Haywire,action drama thriller stevensoderbergh a black op soldier seek payback after she is betray and left for dead. screenireland ginacarano michaelfassbend ewanmcgregor mercenari secret agent rescu foot chase haywir
2980,395993,Stronger,drama davidgordongreen a victim of the boston marathon bomb in 2013 help the polic track down the killer while struggl to recov from devast trauma. lionsgat jakegyllenha tatianamaslani mirandarichardson base on novel or book boston massachusett rehabilit wheelchair base on true stori hospit explos bomb terrorist bomb boston marathon loss of leg stronger
2981,11827,Heavy Metal,anim sciencefict adventur fantasi music geraldpotterton the embodi of ultim evil a glow orb terror a young girl with bizarr stori of dark fantasi erotic and horror. columbiapictur rodgerbumpass jackieburrough joeflaherti fli car taxi heavi metal base on comic rotoscop midnight movi drug use cult film adult anim heavi metal
2982,84188,Compliance,drama thriller craigzobel on a particularli busi day at a suburban ohio fast food restaur manag sandra receiv a phone call from a polic offic say that an employe ha stolen money from a customer. muskatfilmedproperti anndowd dreamawalk patheali manag ohio fast food restaur horror base on true stori teenag girl psycholog thriller polic offic polic investig obedi milgram experi obedi to author complianc
2983,11072,Blazing Saddles,western comedi melbrook a town—wher everyon seem to be name johnson—stand in the way of the railroad. in order to grab their land robber baron hedley lamarr send hi henchmen to make life in the town unbearable. after the sheriff is kill the town demand a new sheriff from the governor so hedley convinc him to send the town the first black sheriff in the west. crossbowproduct cleavonlittl genewild slimpicken gun saloon friedrich nietzsch governor march band parodi break the fourth wall spoof railroad interrupt hang cowboy western town western spoof ceremoni frontier town saloon girl coot self referenti anarch comedi anachronist blaze saddl
2984,17365,The Parallax View,crime drama thriller alanj.pakula an ambiti report get in troubl while investig a senator' assassin which lead to a vast conspiraci involv a multin corpor behind everi event in the world' headlines. paramount warrenbeatti paulaprentiss williamdaniel corrupt assassin base on novel or book seattl usa senat polit conspiraci report lo angel california the parallax view
2985,10461,Get Carter,action drama thriller crime mikehodg jack carter a mob enforc live in la vega travel back to hi hometown of seattl for hi brother' funeral. dure thi visit carter realiz that the death of hi brother wa not accident but a murder. with thi knowledg carter set out to kill all those responsible. morgancreekproduct sylvesterstallon mirandarichardson rachaelleighcook ritual pornograph video remak car crash get carter
2986,500852,Miss Bala,action catherinehardwick gloria find a power she never knew she had when she is drawn into a danger world of cross-bord crime. surviv will requir all of her cun invent and strength. columbiapictur ginarodriguez ismaelcruzcórdova aislinnderbez corrupt mexico remak mob boss beauti queen miss bala
2987,9825,Lake Placid,"horror comedi action sciencefict thriller stevemin when a man is eaten aliv by an unknown creatur the local game warden team up with a paleontologist from new york to find the beast. add to the mix an eccentr philanthropist with a penchant for ""crocs"" and here we go! thi quiet remot lake is suddenli the focu of an intens search for a crocodil with a tast for live animals...and people! fox2000pictur billpullman bridgetfonda oliverplatt dive sheriff lake crocodil deputi paleontologist anim attack main decapit sever head creatur scientist remot tooth bear attack campfir sever toe torso cut in half voyeur giant crocodil crocodil attack anim horror lake placid"
2988,8092,This Boy's Life,drama michaelcaton-jon when a son and mother move to seattl in hope for a better life the mother meet a seemingli polit man. thing go south when the man turn out to be abus endang their lives. as the mother struggl to maintain hope in an imposs situat the son ha plan to escape. knickerbockerfilm robertdeniro ellenbarkin leonardodicaprio singl parent jealousi seattl usa car mechan stepfath come of age alcohol oppress 1950 thi boy' life
2989,520663,The Woman in the Window,drama crime mysteri thriller fritzlang an agoraphob woman live alon in new york begin spi on her new neighbor onli to wit a disturb act of violence. scottrudinproduct amyadam garyoldman fredheching new york citi base on novel or book wine murder neighbor agoraphobia car accid death mental ill the woman in the window
2990,471507,Destroyer,thriller crime drama action karynkusama when erin bell wa a young cop she wa given an undercov assign that end badli and destroy her life. year later she must face her demon in order to make peac with her past. 30west nicolekidman tobykebbel tatianamaslani gang undercov cop interrog policewoman teenag daughter lapd downward spiral destroy
2991,10747,The Outlaw Josey Wales,western clinteastwood after aveng hi family' brutal murder wale is pursu by a pack of soldiers. he prefer to travel alon but ragtag outcast are drawn to him - and wale can't bring himself to leav them unprotected. warnerbros.pictur clinteastwood chiefdangeorg sondralock loss of love one showdown texa settler reveng nativ american comanch american civil war 19th centuri the outlaw josey wale
2992,628914,Queenpins,comedi crime arongaudet bore and frustrat suburban homemak conni and her best pal jojo a vlogger with dream turn a hobbi into a multi-million-dollar counterfeit coupon caper. after fire off a letter to the conglomer behind a box of cereal gone stale and receiv an apolog along with dozen of freebi the duo hatch an illeg coupon club scheme that scam million from mega-corpor and deliv deal to legion of fellow coupon clippers. on the trail to total coupon domin a hapless loss prevent offic from the local supermarket chain join forc with a determin u.s. postal inspector in hot pursuit of these newli mint “queenpins” of pink collar crime. agcstudio kristenbel kirbyhowel baptist base on true stori counterfeit scam buddi comedi swindl queenpin
2993,192,The Name of the Rose,drama thriller mysteri jean-jacquesannaud 14th-centuri franciscan monk william of baskervil and hi young novic arriv at a confer to find that sever monk have been murder under mysteri circumstances. to solv the crime william must rise up against the church' author and fight the shadowi conspiraci of monasteri monk use onli hi intellig – which is considerable. cristaldifilm seanconneri f.murrayabraham christianslat christian librari inquisit monk poison secret passag base on novel or book horror religion labyrinth rich middl age persecut mediev franciscan burn at the stake poor murder mysteri grotesqu theolog debat 14th centuri master discipl relationship umberto eco the name of the rose
2994,22586,The Swan Princess,famili anim fantasi adventur comedi richardrich the beauti princess odett is transform into a swan by an evil sorcerer' spell. held captiv at an enchant lake she befriend jean-bob the frog speed the turtl and puffin the bird. despit their struggl to keep the princess safe these good-natur creatur can do noth about the sorcerer' spell which can onli be broken by a vow of everlast love. richanimationstudio jackpal howardmcgillin michellenicastro princess kingdom music romant comedi swan the swan princess
2995,1266,Street Kings,action crime drama thriller daviday tom ludlow is a disillus l.a. polic offic rare play by the rule and haunt by the death of hi wife. when evid implic him in the execut of a fellow offic he is forc to go up against the cop cultur he' been a part of hi entir career ultim lead him to question the loyalti of everyon around him. foxsearchlightpictur keanureev forestwhitak chrisevan corrupt captain ghetto machinegun polic alcohol murder shootout undercov cop dirti cop rogu cop lo angel california widow polic funer neo noir plant evid street king
2996,62764,Mirror Mirror,adventur comedi famili fantasi tarsemsingh after she spend all her money an evil enchantress queen scheme to marri a handsom wealthi prince. there' just one problem - he' in love with a beauti princess snow white. now join by seven rebelli dwarv snow white launch an epic battl of good vs. evil... misherfilm lilycollin juliarobert armiehamm attempt murder fairi tale black magic villai insecur snow kingdom evil queen enchantress financi problem evil plot duringcreditssting mirror mirror
2997,416234,Winchester,horror thriller michaelspierig san jose california 1906. isol in her labyrinthin mansion eccentr firearm heiress sarah winchest believ that she is be haunt by the soul of those kill by the gun manufactur by her company. lionsgat jasonclark helenmirren sarahsnook drug addict haunt hous earthquak base on true stori rifl architectur doctor ghost fiction biographi winchest
2998,620725,Jexi,comedi jonluca phil' new phone come with an unexpect featur jexi...an a.i. determin to keep him all to herself in a comedi about what can happen when you love your phone more than all else. teamtodd adamdevin alexandrashipp rosebyrn artifici intellig san francisco california technolog romanc cell phone jexi
2999,6947,The Village,drama mysteri thriller m.nightshyamalan when a will young man tri to ventur beyond hi sequest pennsylvania hamlet hi action set off a chain of chill incid that will alter the commun forever. scottrudinproduct brycedallashoward joaquinphoenix adrienbrodi pennsylvania usa twist forest horror rural area blind courtship mental handicap man aura villag council bosqu plot twist the villag
3000,12227,White Fang,action adventur drama famili randalkleis jack london' classic adventur stori about the friendship develop between a yukon gold hunter and the mix dog-wolf he rescu from the hand of a man who mistreat him. waltdisneypictur klausmariabrandau ethanhawk seymourcassel friendship gold treasur base on novel or book coffin human anim relationship alaska shootout dog prospector klondik yukon canada gold miner pet white fang
3001,11908,Hatchet,comedi horror adamgreen when a group of tourist on a new orlean haunt swamp tour find themselv strand in the wilder their even of fun and spook turn into a horrif nightmare. ariescopepictur joeldavidmoor amarazaragoza deonrichmond new orlean louisiana allig male friendship swamp tourist murder gore serial killer slasher hatchet ax hatchet
3002,28211,Chloe,drama thriller mysteri atomegoyan a doctor hire an escort to seduc her husband whom she suspect of cheat though unforeseen event put the famili in danger. outpoststudio amandaseyfri juliannemoor liamneeson toronto canada remak play piano suspici wife chloe
3003,6916,"Watch Out, We're Mad","action comedi marcellofondato after a tie 1st place in a local stunt race two driver start a contest to decid who of them will own the prize a dune buggy. but when a mobster destroy the car they are determin to get it back. filmay terencehil budspenc johnsharp car race chase crime boss car crash truck driver dune buggi bumper car buddi movi watch out, we'r mad"
3004,277834,Moana,adventur comedi famili anim ronclement in ancient polynesia when a terribl curs incur by maui reach an impetu chieftain' daughter' island she answer the ocean' call to seek out the demigod to set thing right. waltdisneypictur auli'icravalho dwaynejohnson rachelhous save the world ocean sailboat sea mytholog island music cartoon curs sailor aftercreditssting demigod polynesia voyag pacif ocean quest island life anim sidekick moana
3005,3594,The Number 23,thriller drama mysteri joelschumach walter sparrow is an anim control offic that becom obsess with a mysteri book that seem to be base on hi own life. as soon as he open the book he notic strang parallel between what he read and what he' experienced. but now he' worri that a fiction murder might materialize. newlinecinema jimcarrey virginiamadsen loganlerman suicid base on novel or book hotel room obsess sadomasoch psycholog thriller killer famili number the number 23
3006,10985,The New Guy,comedi eddect nerdi high school senior dizzi harrison ha final gotten lucki -- after purpos get expel he take lesson in 'badass cool' from a convict and enrol at a new school. but can he keep up the ruse? revolutionstudio djquall elizadushku zooeydeschanel prison dual ident ident cheerlead loser high school bulli jock bulli duringcreditssting expuls senior high school student the new guy
3007,7874,Black Snake Moan,drama craigbrew a god-fear bluesman take to a wild young woman who as a victim of childhood sexual abus is look everywher for love but never quit find it. paramountvantag christinaricci samuell.jackson justintimberlak southern usa blue trauma musician militari servic tennesse nymphomaniac captiv moonshin drunk black snake moan
3008,9994,The Great Mouse Detective,anim famili adventur mysteri ronclement when the diabol professor ratigan kidnap london' master toymak the brilliant master of disguis basil of baker street and hi trust sidekick dawson tri to elud the ultim trap and foil the perfect crime. silverscreenpartnersii barrieingham valbettin vincentpric london england detect queen mous victorian england cartoon mous 19th centuri the great mous detect
3009,820912,Persuasion,romanc drama comedi carriecracknel live with her snobbi famili on the brink of bankruptci ann elliot is an unconform woman with modern sensibilities. when frederick wentworth - the dash one she onc sent away - crash back into her life ann must choos between put the past behind her or listen to her heart when it come to second chances. madchanc dakotajohnson cosmojarvi henrygold england base on novel or book marriag femal protagonist period drama jane austen persuas
3010,11321,Seven Pounds,drama gabrielemuccino an ir agent with a fate secret embark on an extraordinari journey of redempt by forev chang the live of seven strangers. columbiapictur willsmith rosariodawson woodyharrelson sad vegetarian tax collector blind pianist organ transplant blood type sad stori seven pound
3011,4193,Evil Under the Sun,thriller crime mysteri drama guyhamilton an opul beach resort provid a scenic background to thi amus whodunit as poirot attempt to uncov the nefari evildo behind the strangl of a notori stage star. emifilm peterustinov janebirkin nicholasclay detect base on novel or book greec island murder murder mysteri holiday resort evil under the sun
3012,10577,Dracula 2000,thriller horror action fantasi patricklussi abraham van hels who ha tangl with count dracula in the past work as an english antiqu dealer. simon is a vampir hunter in train under hi apprenticeship. neoart&log gerardbutl christopherplumm jonnyleemil christian london england martial art fight vampir bite transform vampir hunter (slayer) punish werewolf gothic horror dracula dracula 2000
3013,10069,Stay Alive,"horror thriller williambrentbel after the mysteri brutal death of an old friend a group of teenag find themselv in possess of ""stay alive"" an ultra-realist 3-d videogam base on the spine-chil true stori of a 17th centuri noblewoman known as ""the blood countess."" the gamer don't know anyth about the game other than they'r not suppos to have it... and they'r die to play it. not abl to resist temptat the kid begin to play the grisli game but soon make a chill connect -- they are each be murder one-by-on in the same way as the charact they play in the game. as the line between the game world and the real world disappear the teen must find a way to defeat the viciou and merciless blood countess all the while tri to... stay alive. spyglassentertain jonfost samairearmstrong frankiemuniz video game hacker virtual realiti virtual fight baro stay aliv"
3014,451,Leaving Las Vegas,drama romanc mikefiggi ben sanderson an alcohol hollywood screenwrit who lost everyth becaus of hi drink arriv in la vega to drink himself to death. there he meet and form an uneasi friendship and non-interfer pact with prostitut sera. initialproduct nicolascag elisabethshu juliansand individu prostitut alcohol casino love at first sight lovesick movi busi screenwrit hotel room die and death rage and hate unsoci alcohol lo angel california la vega alcohol abus leav la vega
3015,180894,Ninja: Shadow of a Tear,action crime thriller isaacflorentin fight everyon and trust no one: it' the code of surviv practic by martial-art master casey bowman after hi life of domest bliss is shatter by a savag act of violence. vow reveng the fearless american stealthili track the killer from osaka to bangkok to rangoon with the help of a wise and crafti sensei. hi onli clues: a seri of victim whose neck bear the distinct mark of strangul by barb wire. fight to aveng as well as to surviv casey must sharpen hi razor-lik respons and take hi battl skill to the next level even use deep medit to fake hi own death. hi target: the sinist drug lord goro who is flood the street with deadli meth cook at hi remot jungl factory. to prepar for hi ultim confront casey must final becom an invis warrior worthi of the name ninja. but just when hi prey is corner an unexpect twist show casey that hi battl is onli beginning: he truli can trust no one. swingin'product scottadkin kanekosugi shunsugata martial art ninja drug lord gaijin ninja: shadow of a tear
3016,24070,Mixed Nuts,comedi drama romanc noraephron the event of a crisi hotlin busi on one crazi night dure the christma holidays. tristarpictur stevemartin madelinekahn ritawilson holiday slapstick comedi remak rollerblad cross dresser woman director suicid hotlin christma mix nut
3017,6519,The Dukes of Hazzard,comedi adventur action jaychandrasekhar cousin bo and luke duke with the help of their eye-catch cousin daisi and moonshine-run uncl jess tri and save the famili farm from be destroy by hazzard county' corrupt commission boss hogg. their effort constantli find the 'duke boys' elud author in 'the gener lee' their 1969 orang dodg charger that keep them one step ahead of the dimwit antic of the small southern town' sheriff rosco p. coltrane. wvfilmsiii johnnyknoxvil seannwilliamscott jessicasimpson sheriff farm bikini redneck moonshin the duke of hazzard
3018,359412,Marauders,action crime thriller stevenc.mil an untrac group of elit bank robber is chase by a suicid fbi agent who uncov a deeper purpos behind the robbery-homicides. grindstoneentertainmentgroup brucewilli davebautista christophermeloni bank fbi bank manag traitor investig polic cincinnati thief heist polic station bank robberi out of control killer maraud
3019,337703,The Red Turtle,anim drama fantasi famili michaeldudokdewit the dialogue-less film follow the major life stage of a castaway on a desert tropic island popul by turtl crab and birds. whynotproduct emmanuelgarijo tomhudson baptistegoy loneli crab surviv come of age raft sea turtl desert island flood anim the red turtl
3020,9980,Maximum Overdrive,horror action sciencefict stephenk when a comet pass close to the earth machin all over the world come aliv and go on homicid rampages. a group of peopl at a desol truck stop are held hostag by a gang of homicid 18-wheelers. the frighten peopl set out to defeat the killer machin ... or be kill by them. deg emilioestevez pathingl lauraharrington man vs machin ga station roadhous sieg lorri comet autom truck arcad explod truck explod gasolin station inanim object come to life maximum overdr
3021,16007,Death Note,"fantasi mysteri thriller shûsukekaneko light yagami find the ""death note"" a notebook with the power to kill and decid to creat a utopia by kill the world' crimin and soon the world' greatest detect ""l"" is hire to find the mysteri murderer. an all out battl between the two greatest mind on earth begin and the winner will control the world. nippontelevisionnetworkcorpor tatsuyafujiwara kenichimatsuyama asakaseto suicid heart attack fbi notebook polic remak murder serial killer moral ambigu tokyo japan base on manga crimin death father son relationship shinigami japanes supernatur power psychotron film battl of wit live action anim death note"
3022,2642,Two Weeks Notice,comedi romanc marclawr dedic environment lawyer luci kelson goe to work for billionair georg wade as part of a deal to preserv a commun center. indecis and weak-wil georg grow depend on lucy' guidanc on everyth from legal matter to clothing. exasper luci give notic and pick harvard graduat june carter as her replacement. as lucy' time at the firm near an end she grow jealou of june and ha second thought about leav george. fortisfilm sandrabullock hughgrant aliciawitt new york citi romant comedi lawyer billionair environment law two week notic
3023,613911,Bliss,sciencefict romanc drama mikecahil a mind-bend love stori follow greg who after recent be divorc and then fire meet the mysteri isabel a woman live on the street and convinc that the pollut broken world around them is just a comput simulation. doubt at first greg eventu discov there may be some truth to isabel’ wild conspiracy. endgameentertain owenwilson salmahayek nestacoop simul necklac roller skate film in film high school graduat fall in love divorc anger fire from the job observatori divorc man carefre daydream desper offic job father daughter relationship brother sister relationship draw color homeless woman bar happi bliss
3024,9292,Hudson Hawk,action adventur comedi michaellehmann eddi hawkin call hudson hawk ha just been releas from ten year of prison and is plan to spend the rest of hi life honestly. but then the crazi mayflow coupl blackmail him to steal some of the work of leonardo da vinci. if he refus they threaten to kill hi friend tommy. tristarpictur brucewilli dannyaiello andiemacdowel rome itali vatican blackmail leonardo da vinci gangster paint master thief conspiraci hudson hawk
3025,87826,Here Comes the Boom,comedi action frankcoraci a high school biolog teacher moonlight as a mixed-marti art fighter in an effort to rais money to save the school' music program. brokenroadproduct kevinjam henrywinkl joerogan mix martial art fight high school teacher prize money physic teacher here come the boom
3026,624,Easy Rider,adventur drama dennishopp a cross-countri trip to sell drug put two hippi biker on a collis cours with small-town prejudices. columbiapictur peterfonda dennishopp jacknicholson rebel adolesc brothel opium arbitrari law drug addict drug traffick highway lsd marijuana cult film road movi easi rider
3027,1092,The Third Man,"thriller mysteri carolre in postwar vienna austria holli martin a writer of pulp western arriv penniless as a guest of hi childhood chum harri lime onli to learn he ha died. martin develop a conspiraci theori after learn of a ""third man"" present at the time of harry' death run into interfer from british offic major calloway and fall head-over-heel for harry' grief-stricken lover anna. londonfilmsproduct josephcotten alidav orsonwel austria cemeteri black market grave soviet militari prater british armi stage death investig cover up film noir foot chase vienna austria sewer miss person post world war ii ferri wheel penicillin forg passport the third man"
3028,15159,The Pink Panther 2,comedi mysteri haraldzwart when legendari treasur from around the world are stolen includ the priceless pink panther diamond chief inspector dreyfu is forc to assign inspector clouseau to a team of intern detect and expert charg with catch the thief and retriev the stolen artifacts. columbiapictur stevemartin jeanreno emilymortim pari franc franc rome itali detect vatican diamond theft clouseau diamond theft the pink panther 2
3029,880100,Fear,horror jamesfoley in thi psycholog horror film a group of friend gather for a much-need weekend getaway at a remot and histor hotel. celebr turn into terror as one by one each guest face their own worst fear. hiddenempirefilmgroup josephsikora rubymodin iddogoldberg surviv mountain cabin pandem fear
3030,346808,Momentum,action crime thriller stephens.campanelli when alex an infiltr expert with a secret past accident reveal her ident dure what should have been a routin heist she quickli find herself mix up in a govern conspiraci and entangl in a deadli game of cat-and-mous with a master assassin and hi team of killers. arm with her own set of lethal skill alex look to exact reveng for her murder friend while uncov the truth. ufa olgakurylenko morganfreeman jamespurefoy martial art assassin momentum
3031,283445,Sinister 2,horror ciaránfoy a young mother and her twin son move into a rural hous that' mark for death. gramercypictur jamesranson shannynsossamon robertdanielsloan nightmar haunt hous deputi investig polic supernatur sequel murder evil spirit disappear privat investig investig twin killer evil ritual murder ghost mysteri killer evil child isol farmhous cold case supernatur power rural sinist 2
3032,2142,Cop Land,action crime drama jamesmangold freddi heflin is the sheriff of a place everyon call “cop land” — a small and seemingli peac town popul by the big citi polic offic he’ long admired. yet someth ugli is take place behind the town’ peac facade. and when freddi uncov a massiv deadli conspiraci among these local resid he is forc to take action and make a danger choic between protect hi idol and uphold the law. miramax sylvesterstallon harveykeitel rayliotta new york citi corrupt new jersey handcuff fbi bridg polic murder car crash organ crime bad cop arson dirti cop intern affair polic corrupt car accid nypd world trade center neo noir cop land
3033,302429,Strange Magic,music anim famili fantasi garyrydstrom a love potion work it deviou charm on fairi elv and the swamp-dwel bog king as they all tri to possess the potion for themselves. lucasfilm alancum evanrachelwood elijahkelley elv fairi music aftercreditssting duringcreditssting love potion strang magic
3034,13850,Song of the South,famili harvefost uncl remu draw upon hi tale of br'er rabbit to help littl johnni deal with hi confus over hi parents' separ as well as hi new life on the plantation. waltdisneyproduct jamesbaskett ruthwarrick bobbydriscol georgia fox slaveri plantat stori teller brown bear racial segreg rabbit southern live action and anim reconstruct era child protagonist former slave song of the south
3035,730047,Cyrano,drama romanc joewright a man ahead of hi time cyrano de bergerac dazzl whether with feroci wordplay at a verbal joust or with brilliant swordplay in a duel. but convinc that hi appear render him unworthi of the love of a devot friend the lumin roxann cyrano ha yet to declar hi feel for her—and roxann ha fallen in love at first sight with christian. metro peterdinklag haleybennett kelvinharrisonjr. theater play music remak cyrano
3036,76494,What to Expect When You're Expecting,romanc comedi drama kirkjon challeng of impend parenthood turn the live of five coupl upsid down. two celebr are unprepar for the surpris demand of pregnancy; hormon wreak havoc on a baby-crazi author while her husband tri not to be outdon by hi father who' expect twin with hi young trophi wife; a photographer' husband isn't sure about hi wife' adopt plans; a one-tim hook-up result in a surpris pregnanc for rival food-truck owners. alconentertain jenniferlopez chacecrawford annakendrick base on novel or book adopt pregnanc miscarriag expect father pregnant wife vomit expect twin open air cinema give birth what to expect when you'r expect
3037,11983,Proof of Life,thriller taylorhackford alic hire a profession negoti to obtain the releas of her engin husband who ha been kidnap by anti-govern guerrilla in south america. castlerockentertain megryan russellcrow davidmors hostag new love agent proof of life
3038,11452,National Lampoon's Van Wilder,comedi romanc waltbeck van wilder ha been attend colleg for far too mani year and is scare to graduat but van’ father eventu realiz what is go on. when he stop pay hi son' tuition fee van must come up with the money if he want to stay in colleg so he and hi friend come up with a great fund-rais idea – throw parties. howev when the colleg magazin find out and report gwen is sent to do a stori on van wilder thing get a littl complicated. tapestryfilm ryanreynold tarareid timmatheson colleg slacker crude humor locker room doggystyl debaucheri gross out frat parti sex comedi flirt exposé pug bon bon fratern pledg fundrais lax nation lampoon' van wilder
3039,40807,50/50,comedi drama jonathanlevin inspir by a true stori a comedi center on a 27-year-old guy who learn of hi cancer diagnosi and hi subsequ struggl to beat the disease. summitentertain josephgordon levitt sethrogen painter parent child relationship therapist friendship cancer psychologist hospit best friend doctor patient doctor patient relationship vomit chemotherapi 50/50
3040,9642,Asterix and the Vikings,famili anim comedi adventur stefanfjeldmark asterix and obelix have been given a tough mission: transform the chief' lazi nephew justforkix into a warrior. when the vike abduct him and bring him back to their homeland asterix and obelix must travel to norway to rescu justforkix. a.filmproduct rogercarel loràntdeutsch saraforesti franc magic villag vike cartoon seefahrt angsthas base on comic warrior 1st centuri asterix and the vike
3041,9626,Red Sonja,adventur fantasi action richardfleisch the tyrant gedren seek the total power in a world of barbarism. she raid the citi hablac and kill the keeper of a talisman that give her great power. red sonja sister of the keeper set out with her magic sword to overthrow gedren. famousfilms(ii) arnoldschwarzenegg brigittenielsen sandahlbergman monster swordplay queen talisman epic base on comic villai warrior high fantasi sword and sorceri red sonja
3042,339987,The Exception,war drama davidleveaux a german soldier tri to determin if the dutch resist ha plant a spi to infiltr the home of kaiser wilhelm in holland dure the onset of world war ii but fall for a young jewish dutch woman dure hi investigation. egolitossellfilm lilyjam jaicourtney eddiemarsan spi base on novel or book resist world war i nazi investig love holland the except
3043,655,"Paris, Texas","drama wimwend a man wander out of the desert not know who he is. hi brother find him and help to pull hi memori back of the life he led befor he walk out on hi famili and disappear four year earlier. pro harrydeanstanton nastassjakinski deanstockwel sibl relationship regret texa peep show van mute redempt lo angel california on the road desert famili new german cinema paris, texa"
3044,24402,Emmanuelle,drama romanc justjaeckin emmanuel a svelt naiv young woman is en rout to bangkok where she'll join her new husband. he work for the french embassi and ha a love home sever dedic servant and an expens car at hi disposal. onc emmanuel arriv her husband and a few friend introduc her to a realm of sexual ecstasi she'd never imagined. trinacrafilm sylviakristel alaincuni marikagreen infidel bangkok thailand airplan sexual fantasi promiscu sexual arous softcor erot movi emmanuel
3045,3604,Flash Gordon,sciencefict adventur fantasi action comedi mikehodg a footbal player and hi mate travel to the planet mongo and find themselv fight the tyranni of ming the merciless to save earth. dinodelaurentiiscompani samj.jon melodyanderson maxvonsydow emperor solar eclips princ fighter decept alien planet duel scientist cult film space opera action hero float citi giant forest flash gordon
3046,1994,The Most Dangerous Game,action adventur thriller horror irvingpichel when legendari hunter bob rainsford is shipwreck on the peril reef surround a mysteri island he find himself the guest of the reclus and eccentr count zaroff. while he is veri graciou at first zaroff eventu forc rainsford and two other shipwreck survivor brother and sister eve and martin towbridg to particip in a sadist game of cat and mous in which they are the prey and he is the hunter. rkoradiopictur joelmccrea faywray lesliebank crocodil hunt human be fistfight hunt remot island pre code base on short stori sole survivor reef attack by a dog mute villain nobleman human prey big game hunter the most danger game
3047,226,Boys Don't Cry,crime drama kimberlypeirc a young transgend man explor hi gender ident and search for love in rural nebraska. foxsearchlightpictur hilaryswank chloësevigni petersarsgaard rape ident small town base on true stori love friend murder romanc anger hate crime woman director nebraska tran man small town murder transphobia gender ident boy don't cri
3048,920125,White Men Can't Jump,comedi drama ronshelton seemingli opposit street hooper jeremi an injuri prone former star and kamal a has-been prodigi team up to take one final shot at live out their dreams. 20thcenturystudio jackharlow sinquawal lauraharri basketbal white men can't jump
3049,72113,Carnage,comedi drama romanpolanski after 11-year-old zachari cowan strike hi classmat across the face with a stick after an argument the victim' parent invit zachary' parent to their brooklyn apart to deal with the incid in a civil manner. constantinfilm katewinslet jodiefost christophwaltz flat hamster vomit insult dark comedi base on play or music writer tulip meet puke pant liber carnag
